sha,issues,change_type,name,additions,removals,context,message
acf732eafbe0e64a0259418cc82bb3448c2f626c,2123,M,src/java/main/org/apache/zookeeper/client/FourLetterWordMain.java,49,11,37,4
acf732eafbe0e64a0259418cc82bb3448c2f626c,2123,M,src/java/main/org/apache/zookeeper/common/X509Util.java,1,0,6,4
acf732eafbe0e64a0259418cc82bb3448c2f626c,2123,M,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,17,0,10,4
acf732eafbe0e64a0259418cc82bb3448c2f626c,2123,M,src/java/main/org/apache/zookeeper/server/NettyServerCnxn.java,27,0,17,4
acf732eafbe0e64a0259418cc82bb3448c2f626c,2123,M,src/java/main/org/apache/zookeeper/server/NettyServerCnxnFactory.java,103,6,44,4
acf732eafbe0e64a0259418cc82bb3448c2f626c,2123,M,src/java/main/org/apache/zookeeper/server/ServerCnxn.java,5,1,18,4
acf732eafbe0e64a0259418cc82bb3448c2f626c,2123,M,src/java/main/org/apache/zookeeper/server/ServerCnxnFactory.java,5,2,12,4
acf732eafbe0e64a0259418cc82bb3448c2f626c,2123,M,src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,2,0,8,4
acf732eafbe0e64a0259418cc82bb3448c2f626c,2123,A,src/java/main/org/apache/zookeeper/server/auth/X509AuthenticationProvider.java,226,0,0,4
acf732eafbe0e64a0259418cc82bb3448c2f626c,2123,A,src/java/test/org/apache/zookeeper/server/MockServerCnxn.java,113,0,0,4
acf732eafbe0e64a0259418cc82bb3448c2f626c,2123,M,src/java/test/org/apache/zookeeper/test/ClientBase.java,22,16,69,4
acf732eafbe0e64a0259418cc82bb3448c2f626c,2123,M,src/java/test/org/apache/zookeeper/test/FourLetterWordsQuorumTest.java,4,1,13,4
acf732eafbe0e64a0259418cc82bb3448c2f626c,2123,M,src/java/test/org/apache/zookeeper/test/FourLetterWordsTest.java,5,2,17,4
acf732eafbe0e64a0259418cc82bb3448c2f626c,2123,A,src/java/test/org/apache/zookeeper/test/SSLAuthTest.java,99,0,0,4
acf732eafbe0e64a0259418cc82bb3448c2f626c,2123,A,src/java/test/org/apache/zookeeper/test/X509AuthTest.java,290,0,0,4
b554e00c82d09d049c34977598e942060bad1fe2,1256,M,CHANGES.txt,5,2,6,4
b554e00c82d09d049c34977598e942060bad1fe2,1256,M,src/java/test/org/apache/zookeeper/test/ClientPortBindTest.java,0,2,6,4
7bbb2e4e77cbb6643bdbf334e098fa21024622d9,744,M,CHANGES.txt,2,0,6,4
7bbb2e4e77cbb6643bdbf334e098fa21024622d9,744,M,src/docs/src/documentation/content/xdocs/zookeeperAdmin.xml,39,0,6,4
7bbb2e4e77cbb6643bdbf334e098fa21024622d9,744,M,src/java/main/org/apache/zookeeper/server/DataTree.java,9,0,6,4
7bbb2e4e77cbb6643bdbf334e098fa21024622d9,744,M,src/java/main/org/apache/zookeeper/server/DataTreeBean.java,1,10,13,4
7bbb2e4e77cbb6643bdbf334e098fa21024622d9,744,M,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,84,2,36,4
7bbb2e4e77cbb6643bdbf334e098fa21024622d9,744,M,src/java/main/org/apache/zookeeper/server/WatchManager.java,5,1,6,4
7bbb2e4e77cbb6643bdbf334e098fa21024622d9,744,M,src/java/test/org/apache/zookeeper/test/ClientBase.java,4,0,6,4
7bbb2e4e77cbb6643bdbf334e098fa21024622d9,744,M,src/java/test/org/apache/zookeeper/test/FourLetterWordsQuorumTest.java,2,0,6,4
7bbb2e4e77cbb6643bdbf334e098fa21024622d9,744,M,src/java/test/org/apache/zookeeper/test/FourLetterWordsTest.java,1,0,6,4
7bbb2e4e77cbb6643bdbf334e098fa21024622d9,744,M,src/java/test/org/apache/zookeeper/test/WatcherTest.java,33,0,12,4
1242d93be1890a626af3655ae7ff98a0a57f5741,1397,M,src/docs/src/documentation/content/xdocs/index.xml,0,12,6,4
1242d93be1890a626af3655ae7ff98a0a57f5741,1397,M,src/docs/src/documentation/content/xdocs/site.xml,0,7,6,4
fc8aedb1710f828a40ff7bf2f54476b0a1ff15b9,1493,M,CHANGES.txt,4,0,6,4
fc8aedb1710f828a40ff7bf2f54476b0a1ff15b9,1493,M,src/c/src/zookeeper.c,3,5,6,4
1a7cea1aa2fb4dfac592768b9bcd457f759b173f,1062,M,CHANGES.txt,3,0,6,5
1a7cea1aa2fb4dfac592768b9bcd457f759b173f,1062,M,src/contrib/zkperl/ZooKeeper.xs,7,12,19,5
b6b8d56214cf02821cb1c1031050fa3bd89b632b,1465,M,CHANGES.txt,4,0,6,6
b6b8d56214cf02821cb1c1031050fa3bd89b632b,1465,M,src/java/main/org/apache/zookeeper/server/quorum/Leader.java,51,1,10,6
b6b8d56214cf02821cb1c1031050fa3bd89b632b,1465,M,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,18,16,27,6
b6b8d56214cf02821cb1c1031050fa3bd89b632b,1465,M,src/java/test/org/apache/zookeeper/server/quorum/Zab1_0Test.java,118,6,36,6
d03c559adefb35561d60dacf7eae8c6a0312e5a6,1299,M,CHANGES.txt,2,0,6,4
d03c559adefb35561d60dacf7eae8c6a0312e5a6,1299,M,build.xml,1,0,6,4
87f0e143a6378080b144719c2d1c5bb1471fe247,926,M,src/java/test/bin/test-patch.sh,10,9,30,4
c7d447cad5552718ea17907ca3765efc53f443e9,957,M,CHANGES.txt,2,0,6,4
c7d447cad5552718ea17907ca3765efc53f443e9,957,M,bin/zkCleanup.sh,2,2,9,4
d09d545ab2c56c1edf61ea5bb70b2cb2e62fd8f3,1808,M,CHANGES.txt,2,0,6,6
d09d545ab2c56c1edf61ea5bb70b2cb2e62fd8f3,1808,M,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,61,26,49,6
d09d545ab2c56c1edf61ea5bb70b2cb2e62fd8f3,1808,M,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,2,1,12,6
d09d545ab2c56c1edf61ea5bb70b2cb2e62fd8f3,1808,M,src/java/main/org/apache/zookeeper/server/quorum/Vote.java,43,6,44,6
d09d545ab2c56c1edf61ea5bb70b2cb2e62fd8f3,1808,M,src/java/test/org/apache/zookeeper/server/quorum/CnxManagerTest.java,1,14,6,6
d09d545ab2c56c1edf61ea5bb70b2cb2e62fd8f3,1808,A,src/java/test/org/apache/zookeeper/server/quorum/FLEBackwardElectionRoundTest.java,155,0,0,6
d09d545ab2c56c1edf61ea5bb70b2cb2e62fd8f3,1808,A,src/java/test/org/apache/zookeeper/server/quorum/FLECompatibilityTest.java,350,0,0,6
d09d545ab2c56c1edf61ea5bb70b2cb2e62fd8f3,1808,A,src/java/test/org/apache/zookeeper/server/quorum/FLELostMessageTest.java,114,0,0,6
d09d545ab2c56c1edf61ea5bb70b2cb2e62fd8f3,1808,A,src/java/test/org/apache/zookeeper/server/quorum/FLETestUtils.java,86,0,0,6
d09d545ab2c56c1edf61ea5bb70b2cb2e62fd8f3,1808,D,src/java/test/org/apache/zookeeper/test/FLEBackwardElectionRoundTest.java,0,154,0,6
d09d545ab2c56c1edf61ea5bb70b2cb2e62fd8f3,1808,D,src/java/test/org/apache/zookeeper/test/FLELostMessageTest.java,0,113,0,6
d09d545ab2c56c1edf61ea5bb70b2cb2e62fd8f3,1808,D,src/java/test/org/apache/zookeeper/test/FLETestUtils.java,0,98,0,6
d09d545ab2c56c1edf61ea5bb70b2cb2e62fd8f3,1808,M,src/java/test/org/apache/zookeeper/test/LENonTerminateTest.java,1,0,6,6
5b7155d34ec285e0bac638bbc8866f12af500257,183,M,CHANGES.txt,6,0,6,4
5b7155d34ec285e0bac638bbc8866f12af500257,183,M,src/c/src/cli.c,1,1,6,4
0a0cc9801476d4fb650f7aa436eb1efea9cf1929,1670,M,CHANGES.txt,0,2,6,6
0a0cc9801476d4fb650f7aa436eb1efea9cf1929,1670,M,bin/zkEnv.sh,1,9,3,6
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,M,CHANGES.txt,2,0,6,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,M,ivysettings.xml,5,0,16,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,M,src/contrib/rest/NOTICE.txt,1,1,6,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,M,src/contrib/rest/README.txt,25,0,3,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,M,src/contrib/rest/build.xml,2,4,12,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,M,src/contrib/rest/ivy.xml,7,2,13,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,D,src/contrib/rest/lib/asm-3.1.LICENSE.txt,0,263,0,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,D,src/contrib/rest/lib/asm-3.1.jar,0,0,0,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,D,src/contrib/rest/lib/grizzly-servlet-webserver-1.8.6.4.LICENSE.txt,0,263,0,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,D,src/contrib/rest/lib/grizzly-servlet-webserver-1.8.6.4.jar,0,0,0,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,D,src/contrib/rest/lib/jersey-client-1.0.3.LICENSE.txt,0,263,0,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,D,src/contrib/rest/lib/jersey-client-1.0.3.jar,0,0,0,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,D,src/contrib/rest/lib/jersey-core-1.0.3.LICENSE.txt,0,263,0,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,D,src/contrib/rest/lib/jersey-core-1.0.3.jar,0,0,0,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,D,src/contrib/rest/lib/jersey-json-1.0.3.LICENSE.txt,0,263,0,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,D,src/contrib/rest/lib/jersey-json-1.0.3.jar,0,0,0,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,D,src/contrib/rest/lib/jersey-server-1.0.3.LICENSE.txt,0,263,0,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,D,src/contrib/rest/lib/jersey-server-1.0.3.jar,0,0,0,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,D,src/contrib/rest/lib/jsr311-api-1.0.LICENSE.txt,0,263,0,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,D,src/contrib/rest/lib/jsr311-api-1.0.jar,0,0,0,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,M,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/RuntimeExceptionMapper.java,8,1,14,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,M,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java,47,13,60,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,M,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/CreateTest.java,14,15,44,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,M,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/DeleteTest.java,6,7,32,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,M,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/ExistsTest.java,8,8,28,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,M,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/GetChildrenTest.java,13,14,37,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,M,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/GetTest.java,16,17,43,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,A,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/RootTest.java,73,0,0,4
4bd703f4249a5c2425d399cc4969d5d08a50a47f,741,M,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/SetTest.java,11,12,42,4
19d0c875cfaaf7032a5fb3cbc5525f25df0a76a4,2017,M,CHANGES.txt,3,0,6,5
19d0c875cfaaf7032a5fb3cbc5525f25df0a76a4,2017,A,src/java/test/org/apache/zookeeper/server/quorum/ReconfigFailureCases.java,269,0,0,5
19d0c875cfaaf7032a5fb3cbc5525f25df0a76a4,2017,M,src/java/test/org/apache/zookeeper/server/quorum/ReconfigRecoveryTest.java,2,2,12,5
19d0c875cfaaf7032a5fb3cbc5525f25df0a76a4,2017,M,src/java/test/org/apache/zookeeper/server/quorum/StandaloneDisabledTest.java,14,2,15,5
19d0c875cfaaf7032a5fb3cbc5525f25df0a76a4,2017,M,src/java/test/org/apache/zookeeper/test/ReconfigTest.java,2,39,18,5
af3b4dd9e4ec2d0c9d54aedf6fe17b378c45ae64,365,M,CHANGES.txt,3,0,6,4
af3b4dd9e4ec2d0c9d54aedf6fe17b378c45ae64,365,M,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerHandle.java,4,2,6,4
af3b4dd9e4ec2d0c9d54aedf6fe17b378c45ae64,365,M,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerRecoveryMonitor.java,8,0,6,4
65dbbfb1d0ecc5bcc84b2ab70444fb09d8963640,1753,M,CHANGES.txt,3,0,6,6
65dbbfb1d0ecc5bcc84b2ab70444fb09d8963640,1753,M,src/java/main/org/apache/zookeeper/ClientCnxn.java,19,4,21,6
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,M,CHANGES.txt,4,0,6,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/README.txt,62,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/MySqlClient.java,137,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/TestClient.java,269,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/build.xml,153,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/conf/log4j.properties,72,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/Bookie.java,343,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,154,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/AddCallback.java,37,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BKException.java,130,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookKeeper.java,701,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookieHandle.java,250,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/ClientCBWorker.java,112,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/ErrorCodes.java,29,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerEntry.java,63,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerHandle.java,349,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerRecoveryMonitor.java,213,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerSequence.java,65,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerStream.java,104,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/QuorumEngine.java,265,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/QuorumOpMonitor.java,496,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/ReadCallback.java,38,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieClient.java,342,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieProtocol.java,70,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieServer.java,179,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/NIOServerFactory.java,532,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ReadEntryCallback.java,35,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ServerStats.java,133,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/WriteCallback.java,32,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/ClientBase.java,343,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/LocalBookKeeper.java,164,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/Main.java,55,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/BookieClientTest.java,202,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/BookieReadWriteTest.java,497,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/LedgerRecoveryTest.java,263,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/LoopbackClient.java,117,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,A,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/NIOServerFactoryTest.java,60,0,0,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,M,src/contrib/build.xml,1,1,6,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,M,src/contrib/fatjar/build.xml,7,3,19,4
ff99f7a2aa80cd09f1048cb6a5f4069b9cabd4be,276,M,src/contrib/zkfuse/build.xml,9,0,6,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,M,README.txt,3,3,12,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,M,bin/zkCli.sh,1,1,3,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,M,bin/zkServer.sh,1,1,6,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,M,src/java/jmx/org/apache/zookeeper/jmx/server/ZooKeeperServerBean.java,23,3,22,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,M,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/LocalPeerBean.java,5,0,10,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,M,src/java/jmx/org/apache/zookeeper/server/ManagedZooKeeperServer.java,10,24,26,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,A,src/java/jmx/org/apache/zookeeper/server/ManagedZooKeeperServerMain.java,80,0,0,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,M,src/java/jmx/org/apache/zookeeper/server/ObservableZooKeeperServer.java,10,5,14,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,M,src/java/jmx/org/apache/zookeeper/server/quorum/ManagedQuorumPeer.java,12,35,16,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,A,src/java/jmx/org/apache/zookeeper/server/quorum/ManagedQuorumPeerMain.java,142,0,0,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,M,src/java/jmx/org/apache/zookeeper/server/quorum/ObservableQuorumPeer.java,14,9,14,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,M,src/java/main/org/apache/zookeeper/ZooKeeper.java,3,204,40,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,A,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,228,0,0,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,M,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,4,0,6,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,M,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,68,59,41,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,A,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,74,0,0,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,M,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,176,97,71,4
870239243a5ce4efc6d5081f8a7648b7068a8ebc,82,A,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,112,0,0,4
4c643cd3513c768bddce6d0d5dc0a9c58794cec6,1683,M,CHANGES.txt,3,0,6,5
4c643cd3513c768bddce6d0d5dc0a9c58794cec6,1683,M,src/c/tests/TestReconfig.cc,4,2,9,5
4c643cd3513c768bddce6d0d5dc0a9c58794cec6,1683,M,src/java/main/org/apache/zookeeper/ClientCnxnSocketNIO.java,6,1,6,5
4c643cd3513c768bddce6d0d5dc0a9c58794cec6,1683,M,src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,102,66,23,5
4c643cd3513c768bddce6d0d5dc0a9c58794cec6,1683,M,src/java/test/org/apache/zookeeper/test/StaticHostProviderTest.java,136,1,68,5
f4b124415c130d177e086ac644d8720fc47989d7,1103,M,src/java/test/org/apache/zookeeper/test/QuorumTest.java,6,3,15,4
c80d831f5ac0d07e6f8d6db627cb80707a70220a,1174,M,src/java/main/org/apache/zookeeper/ClientCnxnSocketNIO.java,1,1,7,4
ef5ee24a4dc2ab6397b0970ecf40060f0cc14f18,1200,M,CHANGES.txt,3,0,6,4
ef5ee24a4dc2ab6397b0970ecf40060f0cc14f18,1200,M,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,6,25,32,4
ef5ee24a4dc2ab6397b0970ecf40060f0cc14f18,1200,M,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,2,6,7,4
ef5ee24a4dc2ab6397b0970ecf40060f0cc14f18,1200,M,src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,2,2,7,4
ef5ee24a4dc2ab6397b0970ecf40060f0cc14f18,1200,M,src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,2,4,6,4
ef5ee24a4dc2ab6397b0970ecf40060f0cc14f18,1200,M,src/java/main/org/apache/zookeeper/server/quorum/LearnerZooKeeperServer.java,2,3,8,4
ef5ee24a4dc2ab6397b0970ecf40060f0cc14f18,1200,M,src/java/main/org/apache/zookeeper/server/quorum/ObserverZooKeeperServer.java,3,5,6,4
ef5ee24a4dc2ab6397b0970ecf40060f0cc14f18,1200,M,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,4,10,18,4
ef5ee24a4dc2ab6397b0970ecf40060f0cc14f18,1200,M,src/java/main/org/apache/zookeeper/server/quorum/QuorumZooKeeperServer.java,2,3,7,4
ef5ee24a4dc2ab6397b0970ecf40060f0cc14f18,1200,M,src/java/main/org/apache/zookeeper/server/quorum/ReadOnlyZooKeeperServer.java,2,4,6,4
